======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_004
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_004/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run004_synthetic_training_data_7-levels_8_May_2026
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.2637
    learning_rate          = 2.764011372868257e-05
    lambda_physics         = 0.0295
    lambda_monotonicity    = 0.0621
    lambda_adiabatic       = 0.1698
    lambda_smoothness      = 0.1654
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0032
    n_epochs               = 2500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 2500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0032)
----------------------------------------------------------------------
Epoch    1 | Train:  0.1763 | Val: -1.1945 | LR: 1.5e-05 | No-improve: 0
Epoch 1257 | Train: -3.2914 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 109
Epoch 1258 | Train: -3.2913 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 110
Epoch 1259 | Train: -3.2884 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 111
Epoch 1260 | Train: -3.2906 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 112
Epoch 1261 | Train: -3.2909 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 113
Epoch 1262 | Train: -3.2911 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 114
Epoch 1263 | Train: -3.2896 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 115
Epoch 1264 | Train: -3.2914 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 116
Epoch 1265 | Train: -3.2896 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 117
Epoch 1266 | Train: -3.2909 | Val: -3.3725 | LR: 1.0e-06 | No-improve: 118
Epoch 1267 | Train: -3.2916 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 119
Epoch 1268 | Train: -3.2916 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 120
Epoch 1269 | Train: -3.2895 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 0
Epoch 1270 | Train: -3.2929 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 1
Epoch 1271 | Train: -3.2902 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 2
Epoch 1272 | Train: -3.2917 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 3
Epoch 1273 | Train: -3.2905 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 0
Epoch 1274 | Train: -3.2901 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 1
Epoch 1275 | Train: -3.2911 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 2
Epoch 1276 | Train: -3.2918 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 3
Epoch 1277 | Train: -3.2908 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 4
Epoch 1278 | Train: -3.2909 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 5
Epoch 1279 | Train: -3.2900 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 6
Epoch 1280 | Train: -3.2912 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 7
Epoch 1281 | Train: -3.2902 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 8
Epoch 1282 | Train: -3.2916 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 9
Epoch 1283 | Train: -3.2895 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 10
Epoch 1284 | Train: -3.2907 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 11
Epoch 1285 | Train: -3.2920 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 12
Epoch 1286 | Train: -3.2907 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 13
Epoch 1287 | Train: -3.2895 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 14
Epoch 1288 | Train: -3.2911 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 15
Epoch 1289 | Train: -3.2925 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 16
Epoch 1290 | Train: -3.2916 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 17
Epoch 1291 | Train: -3.2904 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 18
Epoch 1292 | Train: -3.2902 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 19
Epoch 1293 | Train: -3.2912 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 20
Epoch 1294 | Train: -3.2896 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 21
Epoch 1295 | Train: -3.2889 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 22
Epoch 1296 | Train: -3.2902 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 23
Epoch 1297 | Train: -3.2907 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 24
Epoch 1298 | Train: -3.2902 | Val: -3.3730 | LR: 1.0e-06 | No-improve: 25
Epoch 1299 | Train: -3.2909 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 26
Epoch 1300 | Train: -3.2897 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 27
Epoch 1301 | Train: -3.2912 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 28
Epoch 1302 | Train: -3.2903 | Val: -3.3727 | LR: 1.0e-06 | No-improve: 29
Epoch 1303 | Train: -3.2918 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 30
Epoch 1304 | Train: -3.2907 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 31
Epoch 1305 | Train: -3.2898 | Val: -3.3729 | LR: 1.0e-06 | No-improve: 32
Epoch 1306 | Train: -3.2918 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 33
Epoch 1307 | Train: -3.2897 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 34
Epoch 1308 | Train: -3.2905 | Val: -3.3725 | LR: 1.0e-06 | No-improve: 35
Epoch 1309 | Train: -3.2904 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 36
Epoch 1310 | Train: -3.2895 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 0
Epoch 1311 | Train: -3.2903 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 1
Epoch 1312 | Train: -3.2917 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 2
Epoch 1313 | Train: -3.2892 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 3
Epoch 1314 | Train: -3.2924 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 4
Epoch 1315 | Train: -3.2923 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 5
Epoch 1316 | Train: -3.2911 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 6
Epoch 1317 | Train: -3.2888 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 7
Epoch 1318 | Train: -3.2925 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 8
Epoch 1319 | Train: -3.2912 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 9
Epoch 1320 | Train: -3.2902 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 10
Epoch 1321 | Train: -3.2898 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 0
Epoch 1322 | Train: -3.2911 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 1
Epoch 1323 | Train: -3.2912 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 2
Epoch 1324 | Train: -3.2900 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 3
Epoch 1325 | Train: -3.2909 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 4
Epoch 1326 | Train: -3.2912 | Val: -3.3724 | LR: 1.0e-06 | No-improve: 5
Epoch 1327 | Train: -3.2922 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 6
Epoch 1328 | Train: -3.2905 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 7
Epoch 1329 | Train: -3.2914 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 8
Epoch 1330 | Train: -3.2919 | Val: -3.3736 | LR: 1.0e-06 | No-improve: 9
Epoch 1331 | Train: -3.2908 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 10
Epoch 1332 | Train: -3.2921 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 11
Epoch 1333 | Train: -3.2924 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 12
Epoch 1334 | Train: -3.2908 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 13
Epoch 1335 | Train: -3.2900 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 14
Epoch 1336 | Train: -3.2896 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 15
Epoch 1337 | Train: -3.2910 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 16
Epoch 1338 | Train: -3.2896 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 0
Epoch 1339 | Train: -3.2906 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 1
Epoch 1340 | Train: -3.2926 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 0
Epoch 1341 | Train: -3.2913 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 1
Epoch 1342 | Train: -3.2925 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 2
Epoch 1343 | Train: -3.2917 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 3
Epoch 1344 | Train: -3.2908 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 4
Epoch 1345 | Train: -3.2916 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 5
Epoch 1346 | Train: -3.2903 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 6
Epoch 1347 | Train: -3.2907 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 7
Epoch 1348 | Train: -3.2896 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 8
Epoch 1349 | Train: -3.2929 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 9
Epoch 1350 | Train: -3.2921 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 10
Epoch 1351 | Train: -3.2925 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 11
Epoch 1352 | Train: -3.2934 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 12
Epoch 1353 | Train: -3.2882 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 13
Epoch 1354 | Train: -3.2895 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 14
Epoch 1355 | Train: -3.2922 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 15
Epoch 1356 | Train: -3.2920 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 16
Epoch 1357 | Train: -3.2908 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 17
Epoch 1358 | Train: -3.2906 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 18
Epoch 1359 | Train: -3.2912 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 19
Epoch 1360 | Train: -3.2930 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 20
Epoch 1361 | Train: -3.2923 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 0
Epoch 1362 | Train: -3.2892 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 1
Epoch 1363 | Train: -3.2912 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 2
Epoch 1364 | Train: -3.2916 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 3
Epoch 1365 | Train: -3.2910 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 4
Epoch 1366 | Train: -3.2912 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 5
Epoch 1367 | Train: -3.2917 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 6
Epoch 1368 | Train: -3.2917 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 7
Epoch 1369 | Train: -3.2920 | Val: -3.3729 | LR: 1.0e-06 | No-improve: 8
Epoch 1370 | Train: -3.2920 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 9
Epoch 1371 | Train: -3.2901 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 10
Epoch 1372 | Train: -3.2918 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 11
Epoch 1373 | Train: -3.2921 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 12
Epoch 1374 | Train: -3.2916 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 13
Epoch 1375 | Train: -3.2918 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 14
Epoch 1376 | Train: -3.2912 | Val: -3.3758 | LR: 1.0e-06 | No-improve: 0
Epoch 1377 | Train: -3.2923 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 1
Epoch 1378 | Train: -3.2917 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 2
Epoch 1379 | Train: -3.2928 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 3
Epoch 1380 | Train: -3.2927 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 4
Epoch 1381 | Train: -3.2928 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 5
Epoch 1382 | Train: -3.2918 | Val: -3.3731 | LR: 1.0e-06 | No-improve: 6
Epoch 1383 | Train: -3.2898 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 7
Epoch 1384 | Train: -3.2915 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 8
Epoch 1385 | Train: -3.2905 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 9
Epoch 1386 | Train: -3.2912 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 10
Epoch 1387 | Train: -3.2909 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 11
Epoch 1388 | Train: -3.2906 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 12
Epoch 1389 | Train: -3.2908 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 13
Epoch 1390 | Train: -3.2917 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 14
Epoch 1391 | Train: -3.2911 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 15
Epoch 1392 | Train: -3.2926 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 16
Epoch 1393 | Train: -3.2927 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 17
Epoch 1394 | Train: -3.2917 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 18
Epoch 1395 | Train: -3.2921 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 19
Epoch 1396 | Train: -3.2923 | Val: -3.3727 | LR: 1.0e-06 | No-improve: 20
Epoch 1397 | Train: -3.2904 | Val: -3.3724 | LR: 1.0e-06 | No-improve: 21
Epoch 1398 | Train: -3.2906 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 22
Epoch 1399 | Train: -3.2917 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 23
Epoch 1400 | Train: -3.2919 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 24
Epoch 1401 | Train: -3.2911 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 25
Epoch 1402 | Train: -3.2894 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 26
Epoch 1403 | Train: -3.2909 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 27
Epoch 1404 | Train: -3.2919 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 28
Epoch 1405 | Train: -3.2896 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 29
Epoch 1406 | Train: -3.2920 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 30
Epoch 1407 | Train: -3.2907 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 31
Epoch 1408 | Train: -3.2919 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 32
Epoch 1409 | Train: -3.2921 | Val: -3.3731 | LR: 1.0e-06 | No-improve: 33
Epoch 1410 | Train: -3.2944 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 34
Epoch 1411 | Train: -3.2919 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 35
Epoch 1412 | Train: -3.2928 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 36
Epoch 1413 | Train: -3.2926 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 37
Epoch 1414 | Train: -3.2921 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 38
Epoch 1415 | Train: -3.2891 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 39
Epoch 1416 | Train: -3.2916 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 40
Epoch 1417 | Train: -3.2903 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 41
Epoch 1418 | Train: -3.2918 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 42
Epoch 1419 | Train: -3.2913 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 43
Epoch 1420 | Train: -3.2906 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 44
Epoch 1421 | Train: -3.2911 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 45
Epoch 1422 | Train: -3.2932 | Val: -3.3736 | LR: 1.0e-06 | No-improve: 46
Epoch 1423 | Train: -3.2913 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 47
Epoch 1424 | Train: -3.2928 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 48
Epoch 1425 | Train: -3.2904 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 49
Epoch 1426 | Train: -3.2928 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 50
Epoch 1427 | Train: -3.2909 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 51
Epoch 1428 | Train: -3.2918 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 52
Epoch 1429 | Train: -3.2911 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 53
Epoch 1430 | Train: -3.2935 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 54
Epoch 1431 | Train: -3.2927 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 55
Epoch 1432 | Train: -3.2929 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 56
Epoch 1433 | Train: -3.2923 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 57
Epoch 1434 | Train: -3.2910 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 58
Epoch 1435 | Train: -3.2917 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 59
Epoch 1436 | Train: -3.2908 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 60
Epoch 1437 | Train: -3.2914 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 61
Epoch 1438 | Train: -3.2937 | Val: -3.3728 | LR: 1.0e-06 | No-improve: 62
Epoch 1439 | Train: -3.2933 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 63
Epoch 1440 | Train: -3.2933 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 64
Epoch 1441 | Train: -3.2907 | Val: -3.3737 | LR: 1.0e-06 | No-improve: 65
Epoch 1442 | Train: -3.2918 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 66
Epoch 1443 | Train: -3.2921 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 67
Epoch 1444 | Train: -3.2932 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 68
Epoch 1445 | Train: -3.2909 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 69
Epoch 1446 | Train: -3.2927 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 70
Epoch 1447 | Train: -3.2942 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 71
Epoch 1448 | Train: -3.2920 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 72
Epoch 1449 | Train: -3.2933 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 73
Epoch 1450 | Train: -3.2911 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 74
Epoch 1451 | Train: -3.2928 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 75
Epoch 1452 | Train: -3.2915 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 76
Epoch 1453 | Train: -3.2909 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 77
Epoch 1454 | Train: -3.2909 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 78
Epoch 1455 | Train: -3.2936 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 79
Epoch 1456 | Train: -3.2930 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 80
Epoch 1457 | Train: -3.2918 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 81
Epoch 1458 | Train: -3.2910 | Val: -3.3755 | LR: 1.0e-06 | No-improve: 82
Epoch 1459 | Train: -3.2910 | Val: -3.3745 | LR: 1.0e-06 | No-improve: 83
Epoch 1460 | Train: -3.2904 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 84
Epoch 1461 | Train: -3.2915 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 85
Epoch 1462 | Train: -3.2919 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 86
Epoch 1463 | Train: -3.2921 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 87
Epoch 1464 | Train: -3.2890 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 88
Epoch 1465 | Train: -3.2921 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 89
Epoch 1466 | Train: -3.2900 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 90
Epoch 1467 | Train: -3.2910 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 91
Epoch 1468 | Train: -3.2919 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 92
Epoch 1469 | Train: -3.2921 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 93
Epoch 1470 | Train: -3.2913 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 94
Epoch 1471 | Train: -3.2921 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 95
Epoch 1472 | Train: -3.2922 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 96
Epoch 1473 | Train: -3.2913 | Val: -3.3736 | LR: 1.0e-06 | No-improve: 97
Epoch 1474 | Train: -3.2923 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 98
Epoch 1475 | Train: -3.2915 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 99
Epoch 1476 | Train: -3.2900 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 100
Epoch 1477 | Train: -3.2930 | Val: -3.3719 | LR: 1.0e-06 | No-improve: 101
Epoch 1478 | Train: -3.2922 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 102
Epoch 1479 | Train: -3.2901 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 103
Epoch 1480 | Train: -3.2938 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 104
Epoch 1481 | Train: -3.2906 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 105
Epoch 1482 | Train: -3.2912 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 106
Epoch 1483 | Train: -3.2922 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 107
Epoch 1484 | Train: -3.2926 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 108
Epoch 1485 | Train: -3.2924 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 109
Epoch 1486 | Train: -3.2932 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 110
Epoch 1487 | Train: -3.2921 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 111
Epoch 1488 | Train: -3.2926 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 112
Epoch 1489 | Train: -3.2927 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 113
Epoch 1490 | Train: -3.2909 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 114
Epoch 1491 | Train: -3.2922 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 115
Epoch 1492 | Train: -3.2906 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 116
Epoch 1493 | Train: -3.2909 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 117
Epoch 1494 | Train: -3.2899 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 118
Epoch 1495 | Train: -3.2936 | Val: -3.3750 | LR: 1.0e-06 | No-improve: 119
Epoch 1496 | Train: -3.2914 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 120
Epoch 1497 | Train: -3.2921 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 121
Epoch 1498 | Train: -3.2928 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 122
Epoch 1499 | Train: -3.2911 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 123
Epoch 1500 | Train: -3.2914 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 124
Epoch 1501 | Train: -3.2919 | Val: -3.3757 | LR: 1.0e-06 | No-improve: 125
Epoch 1502 | Train: -3.2918 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 126
Epoch 1503 | Train: -3.2924 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 127
Epoch 1504 | Train: -3.2907 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 128
Epoch 1505 | Train: -3.2937 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 129
Epoch 1506 | Train: -3.2930 | Val: -3.3746 | LR: 1.0e-06 | No-improve: 130
Epoch 1507 | Train: -3.2903 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 131
Epoch 1508 | Train: -3.2907 | Val: -3.3756 | LR: 1.0e-06 | No-improve: 132
Epoch 1509 | Train: -3.2933 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 133
Epoch 1510 | Train: -3.2915 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 134
Epoch 1511 | Train: -3.2926 | Val: -3.3743 | LR: 1.0e-06 | No-improve: 135
Epoch 1512 | Train: -3.2916 | Val: -3.3754 | LR: 1.0e-06 | No-improve: 136
Epoch 1513 | Train: -3.2918 | Val: -3.3747 | LR: 1.0e-06 | No-improve: 137
Epoch 1514 | Train: -3.2909 | Val: -3.3752 | LR: 1.0e-06 | No-improve: 138
Epoch 1515 | Train: -3.2933 | Val: -3.3749 | LR: 1.0e-06 | No-improve: 139
Epoch 1516 | Train: -3.2912 | Val: -3.3751 | LR: 1.0e-06 | No-improve: 140
Epoch 1517 | Train: -3.2923 | Val: -3.3728 | LR: 1.0e-06 | No-improve: 141
Epoch 1518 | Train: -3.2918 | Val: -3.3748 | LR: 1.0e-06 | No-improve: 142
Epoch 1519 | Train: -3.2913 | Val: -3.3759 | LR: 1.0e-06 | No-improve: 0
Epoch 1520 | Train: -3.2913 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 1
Epoch 1521 | Train: -3.2937 | Val: -3.3753 | LR: 1.0e-06 | No-improve: 2
